id,gender,age
1d3afa,1,53
1aa107,1,37
146b99,1,37
126057,1,24
001a91,2,48
18f41a,2,27
20296,1,25
22186,1,54
0ebec0,2,43
19076f,2,71
07eafe,2,30
13d8ad,2,29
187aff,2,34
13dc58,2,38
0e03cf,2,29
08eda5,1,27
1be80f,1,43
1e7e8c,2,67
1aa514,2,30
1478fe,2,86
0d8fcc,1,61
18d0d2,1,71
0e3dd3,1,71
126405,1,21
07a78c,1,65
15a120,1,44
0530fb,1,53
19073e,1,49
1238b9,2,4
0dfd26,2,38
0e6dd2,2,52
04dac7,1,48
4.81E+06,1,30
140378,1,60
129f72,2,9
0afd00,2,45
1b9295,1,45
083e6f,2,62
107219,1,45
9.37E+03,2,23
0c03e3,1,36
0e27c2,1,34
0b20a1,2,25
1e06e5,2,33
17bd10,2,58
06405b,1,25
067b04,1,83
0f1707,1,28
0de1f3,1,50
0ad995,1,68
185914,1,61
0fd746,2,43
0df113,2,21
0a8aec,2,29
028adb,1,62
1cc6e0,2,29
11eef0,1,54
0c8aa5,1,36
1d3a24,2,34
17a28f,1,24
138c86,2,3
1b7f5b,1,37
0a1afb,2,39
0e31fb,1,34
05de4e,2,35
0d05fe,2,24
157344,2,52
0b5fff,2,34
10f355,2,57
1d419d,2,38
0118ac,2,55
1dba8d,2,54
0ae008,2,31
100ed7,1,36
1dadcf,2,52
1bff8e,2,41
0a95bd,2,39
05ea4d,1,38
1358f7,1,11
1b4c83,2,30
01d2cf,2,41
1d27db,2,77
101099,1,29
089da0,2,27
0de1b8,2,0
16b4ae,2,38
12c5ca,2,43
030cf4,1,31
03aeb2,2,51
09ccaa,1,57
119c74,1,29
0557dd,2,54
1966a9,1,29
18189f,1,48
0149fe,1,50
1520b9,1,43
15d111,1,32
176ea6,2,50
1c62a0,1,51
076c99,1,24
158259,2,39
1906b7,1,50
1.18E+80,1,34
06f009,2,39
0f0792,1,23
066fb3,1,67
0940c8,2,34
15a327,1,31
0a17ee,1,55
0e95a1,1,33
1532c5,2,31
13eb92,1,34
0b6288,1,21
188ab1,1,47
008ea8,1,39
097dad,2,35
104b89,2,39
0c8a38,2,81
052c97,1,57
088ca0,2,39
11d856,1,60
100b3a,1,49
1b409f,2,23
021ac6,1,39
0b8a97,1,32
003b16,2,30
09405a,2,28
1c59d0,1,71
29354,2,13
1c7a36,1,40
0b2354,2,29
07eb2a,2,25
03941d,1,49
1023a7,1,4
0fc9d5,1,41
17c729,2,32
02892f,1,45
1b9362,2,40
14b7e9,1,59
01dfed,2,59
1138a4,2,56
03c0d1,2,48
1c130a,1,33
08e1e7,2,50
1d1d90,1,30
197b51,1,32
020c1f,2,77
0076c9,1,45
081ad6,1,28
11b8ea,2,35
1b2734,1,51
0646c8,2,57
138b4f,2,57
04142c,2,42
015a27,1,30
151827,2,56
0b587a,2,42
11e459,1,63
016c2d,2,28
0095b1,2,18
1d3ba8,1,41
136645,1,39
0ec437,2,70
12c894,1,33
10fb4e,2,20
07b79a,2,28
1.95E+08,1,64
1e50cb,1,66
0def3e,1,58
0b4b4f,2,24
163a07,2,13
0c9c99,2,61
1623f0,1,76
17f1c7,2,37
1.88E+04,2,58
88876,1,46
005bfd,2,49
146ca2,2,36
11ad21,1,42
12b03d,1,26
015bf0,2,22
0c7eea,2,25
1d77a5,2,44
05405b,1,37
0f4b0f,2,57
138df5,1,38
02ac28,1,40
08dc64,1,35
14ce05,1,30
00c475,1,39
17e553,1,31
17db8e,1,33
003ea5,2,47
0ae85e,2,47
185dba,1,62
03473a,1,37
1d0c07,2,23
1c9a49,2,60
1466f5,1,28
1809c0,1,31
0cd376,1,39
144d47,2,69
04cb4d,1,51
0801df,2,32
05888c,1,70
02b047,1,61
1d09f1,2,35
17dd2d,2,53
049bfb,2,36
197215,1,50
0b89c8,1,46
1bb461,1,45
1131d3,2,47
1aae21,1,44
015db5,1,42
1b1f39,1,49
1bd7be,2,38
13209,1,88
1c50ee,1,24
1b8ce5,1,25
098edb,2,14
14050,2,27
169b77,2,42
128204,1,61
07820e,2,16
0c05bb,2,40
16674b,2,20
0f5f71,2,33
01ec70,2,28
18b249,1,30
0f427e,1,33
0b1d9d,1,46
17c65d,1,23
180e0a,2,35
056b7d,2,60
1670bf,2,46
189ffe,1,25
03d703,2,53
63663,1,13
1b5ba7,2,46
1168b0,2,21
11a05c,1,28
14edf7,1,70
11769a,1,36
0fc77c,2,50
146d2c,2,20
190c4c,2,27
1b621e,2,41
0fc90a,1,35
195dfd,1,38
041aaf,2,37
18a7a7,2,49
0536f5,1,31
11c184,2,33
11ab9f,1,49
0d400a,2,44
169d93,1,31
1d355a,2,26
087ce8,1,43
07f242,1,1
1092aa,1,24
0311d5,1,50
1d82e4,1,26
125a6b,2,0
03e766,1,22
0f551b,2,36
31561,1,36
191d81,1,67
04015f,1,59
1e0fca,2,61
04f0c5,2,61
1c705b,2,87
18a91f,2,25
120843,1,87
7.40E+51,1,39
00952b,2,36
01fcfb,2,31
0398c3,2,36
0b0082,2,37
167bab,2,30
06143b,1,38
13beae,1,21
0c129b,2,34
53579,2,46
119fa0,2,93
0dffb6,2,59
1327a7,1,35
19cf0a,2,34
177ee9,1,36
1a83de,2,79
0c4d26,1,84
0ca807,2,24
176598,1,27
1636d0,2,56
0a71ab,1,24
1ab8df,2,26
0c30c4,1,4
06ebab,2,9
1.20E+04,2,38
1.98E+11,2,34
151dd0,2,27
118fd6,1,39
120240,1,48
143a5b,1,53
0dca34,1,85
0b4c2b,2,77
18211b,2,63
06c3db,2,61
0604c8,1,49
1985da,2,61
04c2a5,2,42
132fe3,2,37
4667,2,55
1b5c2f,1,78
1c5823,2,38
0131d4,1,5
103ea7,2,45
0ced50,2,32
1d90a0,1,26
0272d0,1,41
1a29ea,1,68
1b9844,2,31
0b38aa,2,36
0056cd,2,18
16b8fe,2,13
0df291,1,68
1594ab,2,1
98397,2,23
146c34,1,26
08e3b4,1,35
06dd8f,1,29
17a540,2,0
14396f,1,24
1e1f28,1,24
1044cd,2,25
0b3233,1,58
0514aa,2,36
04c8fe,1,54
00c9eb,1,53
1a2704,2,70
110507,1,39
16afa7,2,68
11d10d,2,69
17396,2,68
005a07,2,58
1c5b8a,2,49
09df04,2,66
162c92,1,40
177392,2,34
01e586,1,53
055bae,1,53
029ed6,2,29
13dd3d,2,46
0b9bcd,1,50
0e7439,2,50
0add7e,1,65
14f965,1,55
06c7d5,1,49
1de1bd,1,42
0821ff,1,44
128127,2,50
13bbdc,2,34
1606b9,1,25
03b5a4,1,40
0b0c09,1,39
0ab389,1,71
094eb3,1,21
03c7e3,1,43
0e7a32,2,47
0e23b7,2,40
04301c,1,31
0069f8,2,3
01d595,1,43
14287c,2,40
0ba361,1,39
0ae497,2,48
1286d8,2,46
0173c6,1,58
10ae47,1,51
50355,2,19
0d724e,1,45
12fd8e,1,32
0c8fa0,1,64
1619ec,2,49
1e3b0b,1,43
04ff8a,1,36
1c96e0,1,23
14da09,1,59
1e6537,1,48
0b2c64,1,79
0680cd,1,48
070b77,1,32
0a379e,2,81
099c53,1,44
04e19e,1,7
19d744,2,54
174127,1,50
1acd96,2,57
1959fb,2,10
0a306a,1,45
1d78d0,1,51
11aa9d,2,49
08f420,2,76
14de7a,1,22
11b8b2,1,24
0b9f2e,1,55
17ee1f,2,25
1489dd,2,24
02ac3f,2,17
01d080,2,29
0e73ae,2,24
1a22d6,1,79
0b339e,1,49
1d5451,1,51
19555,1,46
0b56af,1,45
026d2a,2,43
2.10E+22,2,58
14bce8,1,61
0c900b,2,71
129edd,1,35
1679b8,1,90
1c40ac,1,37
1163ae,1,65
15e872,2,38
16cbc8,2,48
0b30eb,2,59
06e332,1,78
14b8a7,2,29
130a1d,2,31
03f592,2,17
09caca,2,26
01bc7e,1,41
10dec9,1,74
1715ce,2,24
1763fc,2,30
0122a9,2,55
155d9a,1,49
193950,2,26
04617d,1,70
192c73,2,34
1cd4c3,1,58
0cd078,2,44
10daa4,1,5
0a93e8,1,35
1c95d9,2,69
0abfa3,1,29
1c371d,1,24
0cbae3,1,39
2.40E+71,2,1
03be9e,1,33
0d2004,2,22
1391cb,2,48
11d15b,2,64
0b56b0,1,16
098e7b,1,37
128406,2,63
0f811a,1,24
1b5f65,1,50
1c4bb2,1,60
13a044,2,43
1a0055,1,54
13824,1,38
05134a,1,37
178e3b,1,48
68203,1,33
067f00,2,62
05b3af,1,74
07eb5e,1,20
173391,2,53
066c35,1,35
0f69e9,2,43
03cb4c,1,75
06d1c5,1,59
128824,2,48
15811d,1,29
080b78,1,3
1e5d87,2,33
0a212a,1,58
13de00,1,30
1d4c26,1,91
0a3739,1,13
12b403,1,58
1a20d8,2,23
1b394a,1,48
138c07,2,63
03d96c,1,58
091bb3,2,28
0760cf,1,31
070cd7,1,13
1c857b,2,34
1463ea,2,33
41123,2,43
12975e,2,79
154c5f,1,26
0642ce,1,29
0d4e70,2,1
03d036,1,30
17064a,1,44
0c3106,2,48
06ad2d,1,0
083bec,1,36
016eeb,2,25
1.10E+27,1,38
1.70E+45,1,47
16be81,1,67
0da92f,1,30
178ed0,2,37
0f6074,2,45
01959e,1,36
02d4d2,2,40
104c01,1,50
147ae0,2,23
59667,1,24
1a6f13,1,62
1d0001,1,42
171014,2,54
1e4d8c,1,44
30453,2,34
106118,1,32
0dd7ea,2,46
1b5e0e,1,46
0bc139,1,45
0787f1,1,31
0bd36a,1,49
15a10c,2,39
11bd7b,2,59
033d1b,1,34
07a5a7,2,51
0bfbab,1,35
1c2562,1,0
1de14e,2,35
0e823a,1,19
199b17,1,58
01a6ef,2,28
15dd7d,1,19
19c7db,2,54
16e6bd,1,33
1.81E+03,2,65
16bfc4,2,35
172030,1,27
13089,1,4
1419fb,1,33
9.29E+08,2,0
108833,1,32
0f7a6b,2,50
0e6a47,2,27
005f49,2,48
0a634b,1,39
0f4ac8,1,60
0adf48,2,54
1.34E+08,1,47
01f5ec,1,39
10b856,1,92
082cd9,2,36
1b5c1c,2,57
180196,1,24
1.30E+77,1,34
0216b3,2,71
0b2ff3,1,25
00f173,2,35
0cfc87,1,22
1cf670,2,42
03589e,2,59
1e2030,2,42
0c5052,2,34
38470,1,11
1cd4c0,1,44
09a7da,2,27
161d77,2,42
46530,2,28
31409,1,49
12e484,1,20
00cd4c,2,65
121d30,2,32
066bd1,2,45
7.40E+23,2,54
46199,2,37
0eab7a,2,38
0169ab,1,25
1df556,1,41
0422d5,1,59
0f87bb,2,26
63477,1,22
1ded04,2,37
07635a,1,25
166836,1,46
0e96f2,1,25
1d6b09,1,30
1386f2,1,43
03513f,1,35
1d4996,2,51
127940,2,40
15cfb7,1,61
065f61,1,51
01f191,1,11
08eb0c,1,23
18a44e,1,26
0ecd5e,1,45
05847b,2,27
0ce58e,1,56
1363a8,2,53
0d48a3,2,27
1a189b,2,26
103827,2,33
05359f,1,49
024ed3,1,39
176280,1,47
0c68e4,2,31
06da70,1,26
1.67E+10,2,30
0297f5,1,46
1c9f28,2,4
06bfa8,1,46
119de6,2,31
06b834,2,67
08def4,2,31
186af4,2,31
07bd11,2,35
08d6b0,1,62
1a3bb8,2,54
6.00E+225,1,26
0e2b37,1,46
0914b3,1,27
1.17E+11,1,36
90098,1,90
117028,2,27
1c424c,2,23
16fda5,1,52
0ce7c7,1,50
1229bf,1,81
0d4520,2,50
1c57cc,2,37
1b4106,1,33
061abc,1,34
0d79b4,1,38
0380d3,2,31
1c5c94,1,55
1c7461,2,31
025b34,1,31
0a62e3,1,25
1a760b,2,50
0aba4a,1,32
06c26f,1,46
0c77b6,1,47
1d8a2b,1,29
152f54,1,27
00bbc7,1,38
08417f,1,53
15fe27,1,47
12bc9d,1,1
2.51E+03,1,33
16053c,1,27
0af366,2,47
07a82a,2,58
1521fe,1,59
1800ba,1,22
0e5c1c,1,76
149987,2,38
13ef5a,2,25
13a591,1,64
0f5852,1,44
0bea4f,2,35
115e5f,1,33
03bc53,2,33
13e90e,2,77
17fa94,2,36
01644f,1,42
1dd0a2,1,50
102b41,2,67
0661be,1,45
89778,1,73
13095,2,44
117992,1,38
11ead1,1,45
0c61b7,1,41
0e6e33,2,43
176f4e,2,51
0919b3,1,32
0f6e11,2,34
024a8b,1,30
06a303,1,39
0d9f2b,2,73
0ebc9a,1,35
153a3a,1,31
192bf4,1,51
03c4e8,2,37
0a3350,2,46
0c36c2,1,27
137ae5,1,4
176cf9,1,18
05f2eb,2,1
0ba377,2,44
0892a3,2,46
05eb7e,2,1
046df0,1,27
0f6601,2,56
03028f,2,12
14e20d,1,21
108ff3,1,43
0e40ce,1,34
1a0cfb,1,52
0dcfdb,2,31
01c331,1,28
131293,2,56
0d7a32,2,25
0c4beb,2,45
94678,1,35
1c77bb,1,26
0f2da4,2,71
1207da,2,48
0f9e0c,1,54
041e5d,1,50
04e4e1,1,36
0f7e28,1,22
0a8ea4,2,24
180d14,2,58
1d07a7,2,81
13c45f,1,13
1b84f8,1,83
0c3761,1,10
011fcc,2,28
0e68b0,1,28
15c315,2,68
10cceb,1,42
0372b4,1,60
1c158f,1,43
1da387,2,42
04f1cf,1,66
0820d7,2,48
02b20d,2,32
1ddf2b,2,47
0a63c7,1,50
17faac,1,64
1229eb,1,40
192a14,2,32
1ad2d6,1,45
19e64f,1,81
007d95,2,5
13e820,2,28
18e5af,2,47
0f9b00,1,33
1867da,1,47
0340fc,2,3
0f59ff,1,34
0ad235,1,30
164b3e,1,43
090a3e,1,31
78627,1,29
125979,2,64
194d68,1,90
1a5b3d,2,51
173f8a,2,29
1473d9,1,22
0ab0fb,2,75
0ccb15,2,57
1.00E+46,1,22
0e6592,2,66
08f081,1,78
1ad697,2,60
17cb76,1,39
04dc2e,2,24
0899cf,2,27
101c78,2,50
187187,1,63
0e3374,2,52
1611d8,1,36
10d39e,1,25
03e7dd,1,23
12c864,1,44
08526d,2,68
1b6390,2,45
14bcc3,2,34
0f2dcb,2,27
1ada36,2,43
125a87,1,22
1cb41d,2,31
116a0e,2,48
06a8bb,1,51
1c4abe,1,44
1a3ed1,2,75
04b370,1,44
108cd2,2,30
02b759,1,26
05341e,1,22
1506fd,1,61
0c9f26,2,69
0e0c7a,1,0
1b74cd,1,5
14fb60,2,59
0d75d8,2,67
19534a,2,29
1d7ddd,2,39
064b27,2,53
0f7408,2,45
0aaf29,2,44
176b70,1,23
179b36,2,30
44320,1,57
075dde,2,42
1707a8,2,28
48329,1,80
17b1a0,1,36
14b697,1,48
054c52,2,41
175ccb,2,41
1511bd,1,75
1cee59,2,55
159034,2,11
0ae50e,2,38
1daab9,2,49
0d5156,2,49
188315,2,24
0d47e9,2,39
0e131d,1,29
0dca2d,2,54
18d813,2,32
1723d6,2,62
3.84E+10,1,32
1cc791,1,29
0ddd5e,1,48
01c934,1,0
02b282,1,33
102279,1,23
016cb9,1,57
146615,2,2
00be85,2,33
1162bb,1,60
089aaf,1,28
08c2b4,2,28
12a779,2,32
163bd2,2,38
1154d5,1,74
06204f,1,46
07b4ef,2,44
13aec6,1,30
0.00E+00,1,46
0ab87d,1,35
096dbc,1,87
028ec3,1,0
02e18a,2,1
1daade,1,48
185dc7,1,37
0807ba,2,70
1169a0,1,42
044db9,1,37
185d7d,1,63
168a1a,1,30
0d76d8,1,75
1dd1e7,2,3
05ff5c,2,34
18b05f,2,45
1ab5ba,2,26
18b7c7,1,25
1a7c12,1,37
1ae039,2,40
1625c7,1,58
0f2b20,2,0
0158d1,2,42
029f61,1,46
1232f7,1,54
1c6af0,1,41
00a285,2,36
0b9fa4,1,44
1b9fdc,2,71
04edce,1,37
190995,2,29
1a759e,1,54
00821b,1,60
01d8ef,1,29
0acaa5,1,40
185b31,1,36
111acf,1,46
0039dd,1,35
102f2b,1,30
0e4a75,2,22
11ac32,1,38
120d2c,1,24
66469,1,32
04c376,1,41
0b0736,1,49
1cc8a6,1,23
067f56,2,38
08b964,1,38
1ade6f,2,52
04874d,1,19
0d0881,2,23
1.38E+04,1,27
11ace4,2,8
13ca87,1,78
1.31E+09,2,67
02c37e,1,34
1d93e9,2,30
71994,2,26
09763b,2,78
0a80dc,2,51
0f392c,1,73
10a3aa,2,24
0cdd4d,2,39
1279db,1,48
1bd0c7,2,2
15b559,1,85
1.84E+73,2,71
19ea79,1,26
10fb97,1,49
106ba0,2,39
07460a,1,19
18fc27,2,63
148fb1,1,32
0f3970,1,39
13a50c,2,37
18b422,2,49
19c849,1,37
0e4d75,1,42
0f50db,1,28
189ccb,2,27
02d435,1,24
0752c3,1,42
0a8dfd,2,48
7.00E+04,1,71
18290d,2,56
053aa5,1,38
1e2700,2,87
0ff238,2,65
0f86fa,1,56
136dd3,2,33
0b7c48,1,65
08089a,2,50
153461,1,89
197efb,2,2
10bd75,1,53
0b6bb8,2,41
031f59,1,41
1e55a5,1,43
0caf96,1,60
71968,2,22
06290b,2,43
049e9b,1,40
0791ee,2,37
1a351b,2,63
06a1ad,1,57
12261d,1,44
11cad9,1,47
153781,2,48
05a383,1,29
1b46be,2,31
08b318,1,36
14b691,2,50
06f030,2,58
0897dd,1,28
13c783,2,61
1.42E+39,2,47
127690,1,39
0f3f0c,2,62
024dad,1,26
1c20a9,2,43
00a648,1,56
72194,2,28
0d9d74,2,21
075d32,2,23
07ef43,2,18
16165d,1,41
1a9954,2,49
9289,2,49
0c9b73,2,79
00378f,1,41
39059,2,82
091ae6,2,44
173563,1,18
12376c,1,0
004c03,2,54
09014f,2,58
01b98c,1,26
0dfdd3,1,45
09873e,2,44
0ce7c0,2,72
0c3571,2,48
0e5a8f,1,47
1a8296,2,56
196961,1,35
1e70bf,1,43
1c5efc,1,47
4.20E+06,2,35
17129d,2,31
0b5093,1,38
1cccc1,2,87
175d82,1,51
0d4c1d,2,69
1.07E+02,1,28
18ecdf,1,56
1c3c6c,1,45
16609a,1,59
17718a,2,31
187cd9,2,32
12b831,1,29
0d6b04,1,26
1732a0,2,3
101b18,2,66
19185d,2,50
0c0d87,2,55
050c83,1,36
1146aa,2,39
113e7c,2,40
05a9b9,2,48
0b840d,2,29
02a0b7,1,33
0e1aa2,1,44
18303d,2,24
0a6142,1,50
12453d,1,52
18eb53,1,41
3.60E+38,1,22
0120b3,1,61
18615c,1,23
11b3f5,1,36
06c839,1,70
0eaaf4,1,56
143eaa,2,71
16b75a,2,41
4.50E+62,1,1
0b736e,2,28
1b85a9,2,32
05b2d6,1,61
106b19,1,48
67090,2,49
0cd3c0,2,56
009c4e,2,81
06c22a,1,47
196a43,1,24
007ab1,1,45
0dfe9e,2,45
1.00E+04,1,28
1b5ce9,1,29
1b92f6,2,57
065aaa,1,29
00def4,1,50
015f2f,1,26
08d567,1,26
0ef571,2,40
06d0dc,1,65
15b312,1,39
145901,2,34
046b60,1,17
1.10E+51,1,5
123066,2,39
0f8c26,2,64
13008f,1,67
16686a,1,50
10a5a8,2,40
10c637,2,35
0f2a00,2,76
108404,1,65
08ef78,2,36
16bda6,2,36
14a684,2,39
07ac64,1,35
0693ef,1,48
03d5d2,1,36
23653,2,86
16f4ed,2,31
0b2030,2,43
0104ff,1,32
138bd6,2,8
0cd601,2,48
189b50,2,59
0ac226,2,81
08bafe,1,26
10946a,1,66
0a16e8,1,72
13853,2,54
185a8f,2,25
095caf,1,38
114af8,2,28
129b39,1,43
115a32,1,32
14c99a,1,25
0477fd,1,47
07ec92,1,23
0bc7be,1,41
1818d7,1,41
1d3368,2,48
168204,1,53
1a68f1,2,36
0789b1,2,28
15be7a,2,40
01f58e,2,25
0a1f39,2,27
0792a9,1,22
0d3beb,1,68
11181c,1,67
09c003,1,41
0efec9,2,42
102c42,1,44
1df77f,2,43
1bbbf3,1,78
12b1a9,1,39
15bdf1,2,40
124ee9,2,45
71831,2,52
0f8312,1,32
21552,2,60
106091,2,26
1670f5,2,32
13cba7,2,52
0f6ea9,2,91
1abab7,1,61
18fe71,2,29
1db0da,2,50
02d167,2,30
1e6153,1,55
17b215,2,54
0a2dac,1,15
17128d,1,58
04e8fa,1,34
0a9c0e,2,53
14fedb,2,28
09b22f,1,51
0ff9c2,1,24
12728a,2,34
1a1b6b,2,33
128c24,2,53
1bd396,2,23
092bf1,1,38
1ca2da,2,59
123ee0,2,37
165164,2,26
1b68e5,2,31
0f265c,1,40
18dcee,2,65
44067,1,38
05c482,2,35
161a58,1,47
07375d,2,30
4074,1,49
0115f3,2,51
65522,1,28
11c5fb,1,55
10c69a,1,53
12c4aa,2,38
02b30c,1,32
1b7f8f,1,52
0fd204,1,49
194d28,1,46
1b48e1,1,15
1e5c92,2,19
0bbacc,1,39
0554aa,2,1
0d5e7b,1,53
03f3d5,2,62
061cb2,1,37
0465ca,2,30
0ddbe7,1,55
099d8a,1,67
156462,2,36
14402f,1,37
0ecbde,2,54
1aa344,1,17
0da922,1,37
13de12,2,67
08a96e,2,73
0d733f,2,18
04099a,1,24
11682,2,32
50118,2,30
08b64d,1,18
1.05E+57,1,27
063b8f,2,48
08f002,1,51
12cd03,2,64
1280ef,1,26
07b580,1,16
11686d,1,33
0e4c8b,1,39
1a832d,1,22
15a1c6,2,35
09f3b9,2,63
1b6f3a,1,79
19e0eb,2,52
1da1ca,1,27
044d05,2,66
05d40a,2,38
0469c3,1,34
18897c,1,57
13d37c,1,39
145053,1,45
138936,2,24
6431,2,48
0f3629,1,41
87833,2,24
10221c,1,22
0a66b8,2,44
1d64ee,1,33
151a16,1,52
11010b,1,69
17effb,2,38
1.40E+216,2,43
152877,2,45
1d34c6,1,45
14f5ab,2,60
06354d,1,27
15bd87,1,50
01f387,1,27
1147d6,2,44
18fa24,2,46
14bf31,2,37
1e72a5,2,31
01842c,2,42
0ec984,1,36
1.74E+07,1,60
1.65E+78,2,41
0ae04f,1,55
14c312,1,30
02c796,2,24
0445f1,2,28
0a16ed,2,25
137295,1,46
0e3b5d,1,28
04cd6f,2,18
0ec005,2,36
0231d5,1,21
01fc97,2,59
0371f2,2,68
133ef3,1,34
08b538,1,26
72212,1,35
136ef3,2,49
03a83a,1,5
159aad,1,19
135f33,1,64
1662c6,2,64
0ed8c2,2,20
0d6b32,1,22
16ff81,2,57
184c87,2,33
105fc3,2,35
19d120,1,25
0e6394,1,27
7084,2,1
0097aa,2,44
00b323,1,41
10df3f,1,40
08e0d4,1,67
10e7d0,2,58
1b6069,2,40
120de8,1,36
00b854,2,70
1438ee,2,93
03dac8,2,57
1b9f18,2,46
48343,2,52
0e51e0,1,64
1bdd5e,1,39
0326d0,2,47
05a6e2,2,51
110c2c,2,59
125c01,2,44
1c585e,2,56
03bfac,2,30
11a303,1,6
1a4f41,2,46
0d9009,1,25
53941,1,42
15eca9,1,25
16aa40,2,43
1960f4,2,40
144f31,1,42
1d1cd4,2,13
0a3d26,2,40
12a098,2,64
0f5419,1,34
8.60E+17,1,24
1aae0c,2,45
0e2a90,1,59
15a17c,1,74
118e7d,2,69
8.80E+02,2,38
0fae04,2,30
143a7e,2,26
05d236,2,53
03d7be,1,17
03411f,1,57
0a5d45,2,41
0c2635,2,40
05795c,1,40
180fc4,2,43
0dda4f,1,27
0c1854,2,46
0679ec,1,57
0e0c6f,1,25
1647f0,2,51
0d7199,2,27
12915b,1,26
04890d,2,39
17fec5,2,67
09b376,1,38
12fa04,1,34
06d8d4,2,49
0ac907,2,38
83788,1,79
1dc8ac,2,35
90149,1,41
13cc32,2,33
110b13,1,32
0a7642,1,25
0117a4,2,32
0228d7,1,28
1.90E+116,1,32
1a5d1e,2,30
0d58c3,2,27
09f569,1,55
0820a6,1,43
1a6421,2,38
1.33E+03,2,50
1a32b3,2,41
1e30dc,2,56
17f1a4,1,33
0fb9b5,2,33
107a84,2,26
02a13a,1,48
04916b,2,58
0c6d7d,2,50
027cc6,1,70
0b4e18,2,36
0b0373,2,34
59222,2,27
0f4dde,1,49
0c4024,1,32
0ff80f,1,27
10e627,1,61
173b05,1,40
148d98,2,62
0563f3,1,35
105bdf,2,28
1bb883,2,45
19195c,1,31
1391c4,2,47
0ea893,2,32
1c839e,2,51
0109b1,1,28
05fb2e,2,19
02495d,1,48
09cab8,1,38
165efd,2,37
05361c,1,44
015bc2,1,60
0c4225,2,28
1c88d6,1,43
079cae,1,41
010fc0,1,46
60932,2,36
031bfc,2,71
14df38,1,38
01435a,1,84
0c325c,2,22
09a372,2,27
0fe0c7,2,27
1dfc83,1,53
03d952,2,36
1.60E+37,1,59
0b995d,1,33
02951d,1,25
0d9158,1,37
01c626,2,26
1cf14f,2,36
07269f,2,52
16d11b,1,75
1bc663,1,35
0275ce,2,49
14936,2,54
116dca,1,56
0679d4,2,46
1714cb,2,35
4149,1,62
092d31,2,85
127daa,1,45
186fac,2,50
15ce11,1,1
07ead4,2,23
18792c,1,53
08c522,1,33
190225,2,27
0bea34,2,29
0d32dd,1,51
23243,1,35
1a8cdf,2,35
00ebd3,1,26
0bbf24,2,60
0ee14b,2,30
06ce73,2,26
0163f1,1,49
0cab9b,2,62
0344c6,1,41
0291cf,2,50
121d44,1,52
168a40,1,60
07ad72,2,44
04735d,1,44
11befb,2,25
164f70,1,32
18345,2,68
1e51bc,1,41
12985c,1,50
07cbc6,2,39
15644a,1,86
022b97,1,40
046e4e,2,32
0ea05a,2,28
1266c2,1,59
1463bb,1,91
0e491f,2,37
186d16,1,35
0f0b43,1,59
71932,2,38
1db9ad,1,37
1c6d0b,2,92
0e3229,1,31
08a4ca,1,23
10dc3b,1,32
1d90b2,2,47
155dba,1,50
08bfcd,1,38
0a45a9,1,14
196590,1,61
15f858,2,25
05e0f4,2,64
0f8e54,1,56
18ca3d,1,70
0c8e3a,1,71
1a7439,2,27
1.30E+264,2,27
161f89,2,34
1d47c8,1,41
1.41E+52,2,39
179541,1,88
0a4e03,1,56
1ba456,2,0
10a648,2,69
0deb9f,1,30
14de51,2,62
168aa2,1,29
0c6014,2,67
0f724e,2,29
159adb,1,38
0e5945,1,34
095aea,1,37
10ebee,1,9
195c51,1,23
111a81,2,0
144ae0,1,53
1dacc6,2,43
174498,1,60
033f82,2,50
1ab843,2,57
1e75c7,1,24
05d6dc,1,42
11b1bc,2,28
02721a,2,26
1e4d52,1,38
07571f,2,1
180f72,1,56
1710a5,2,45
05401e,1,45
00dfbd,2,17
1cdd53,2,40
1b8597,1,29
19d3c8,1,35
1e1521,2,33
1a8a37,1,85
17bdda,2,40
056eb3,2,43
1cf3b3,1,42
06d723,1,46
09e3e1,2,35
13bfe6,1,33
0e875f,1,34
15cdaa,2,38
1.93E+06,1,32
0ffec2,1,37
1a53d2,1,46
1.50E+07,1,53
0736fa,2,2
1340ed,1,31
1af666,1,44
1d552e,1,40
163405,2,62
127ca4,1,41
36876,1,33
03e1ed,1,52
1d9694,1,1
0364ca,2,33
166f28,2,52
0d98d9,1,27
15e1d2,2,46
11e98d,1,72
0c5f17,2,78
0e918b,1,52
053c1c,1,36
111805,2,0
03b64c,1,30
141829,2,83
124286,1,37
17036,1,45
1.88E+06,2,40
1333a1,1,50
01dbe4,1,29
15103b,2,26
12ea24,1,58
0c9c0e,2,0
0d7068,2,56
1d6e6f,2,34
171682,2,29
09a863,2,43
150476,1,48
07aff1,1,51
0840a7,1,36
1b1e91,1,30
08ebfa,2,25
194079,2,45
192ef1,2,21
13776b,1,52
075c34,1,38
0ad7a4,2,28
03bdc1,1,51
0188ca,1,62
1d4f22,1,35
19d5c7,2,40
08503b,2,27
077c8f,2,39
1372bc,1,8
1af3d5,1,40
1d1a79,2,25
08138f,1,29
05ed9c,1,34
0503c4,1,54
1b3e31,1,29
09c2c2,2,60
127490,1,20
04d0db,1,82
6.10E+78,2,63
1bf19a,1,38
19b9a2,1,38
066a4c,2,57
0c3a78,1,30
19d61d,1,25
15207f,1,39
0c7825,1,58
1b3512,2,51
00117c,1,81
051b68,1,35
05ced5,1,28
1844d5,1,54
